chennai_crime_dataset_500_synthetic_plus100
crime_id,crime_type,reported_datetime,road_name,latitude,longitude,road_segment_id,lighting,road_type,crime_count_6mo,crime_types_in_area,police_distance_km,cctv_present,eyewitness_reports,victims_count,victims_age_group,victims_gender,severity_level,case_status,primary_evidence,jurisdiction,reported_by,community_reports,safety_score,affected_route_id,affected_segments,proximity_to_route_km,sanitized_description
43af1e12-d022-4cef-90d4-0365ca638d02,child_abuse,2023-06-11 15:14:34,Kamarajar Salai,12.99013,80.269373,seg_3465,Poor,Alley,353,theft,1.31,No,3,110,Child,Female,Medium,Closed - Unsolved,CCTV footage,Chennai South,Hospital,4,0.196,route_493,seg_5201;seg_4868,0.609,Reported incident matching category; under local jurisdiction.
aa64c3b0-df52-4712-8146-a2c676a665e2,burglary,2023-06-02 12:15:12,Royapettah Main St,13.041398,80.290939,seg_3290,Good,Residential,207,"arson,fraud,eve_teasing",0.72,No,0,105,Mixed,Mixed,Medium,Under Investigation,Partial evidence,Chennai East,Hospital,11,0.582,route_776,seg_8780;seg_1272;seg_7035,0.497,Reported incident matching category; under local jurisdiction.
03f60ece-0db7-43e3-b195-c6a9ffb55fdf,eve_teasing,2023-05-19 23:42:06,Triplicane Back Street,13.06233,80.247867,seg_3007,Good,Residential,306,"burglary,theft",3.59,Yes,0,106,Child,Unknown,High,Under Investigation,Witness statements,Chennai Central,Media Report,11,0.479,route_520,seg_3610;seg_9163,1.494,Reported suspicious activity; law enforcement notified.
d3824783-9931-47e8-af14-bf414d0284f7,homicide,2023-05-17 13:32:54,Besant Nagar Rd,13.006751,80.296792,seg_9719,Good,Main road,216,"eve_teasing,burglary",3.91,Yes,1,105,Child,Unknown,Low,Closed - Arrest,Witness statements,Chennai West,Police Report,5,0.237,route_721,seg_9122;seg_3672;seg_3929;seg_2074,1.141,Report indicates violent altercation; details under review.
2ebab339-af2b-4cdb-b316-c950926886c4,eve_teasing,2023-05-07 01:51:46,Choolaimedu Alley,13.027693,80.289464,seg_7286,Moderate,Alley,343,fraud,1.9,No,1,105,Mixed,Female,Medium,Under Investigation,Witness statements,Chennai South,NGO Report,7,0.545,route_834,seg_6882,1.428,Reported suspicious activity; law enforcement notified.
e321690c-35f8-4233-8863-13ac19798951,robbery,2023-05-05 12:50:42,Royapettah Main St,13.006262,80.224212,seg_2145,Good,Highway,221,burglary,0.51,No,0,105,Adult,Mixed,High,Open,Partial evidence,Chennai Central,Anonymous Tip,5,0.467,route_850,seg_8417;seg_5473;seg_5029,0.993,Report indicates violent altercation; details under review.
86061abb-7f60-4063-a040-b3eb681feaaa,scam,2023-04-20 08:11:24,Triplicane Back Street,13.080614,80.26137,seg_7809,Poor,Market street,380,arson,0.34,No,0,109,Mixed,Male,High,Open,CCTV footage,Chennai Central,Citizen App,8,0.513,route_495,seg_8492;seg_9115,0.825,Reported incident matching category; under local jurisdiction.
1431fe93-2d07-4f0a-98c1-82f4eb7e612c,homicide,2023-04-16 23:46:18,Choolaimedu Alley,13.086874,80.323977,seg_2577,Good,Alley,397,"fraud,assault",0.08,No,1,106,Mixed,Male,Low,Closed - Arrest,Partial evidence,Chennai East,Police Report,12,0.266,route_894,seg_9553;seg_7892;seg_7068;seg_1711,1.046,Reported suspicious activity; law enforcement notified.
166e2cd8-8027-44ed-a913-46b04ef7cd19,eve_teasing,2023-04-11 15:27:55,Alwarpet Lane,13.129373,80.218042,seg_9713,Good,Main road,294,"eve_teasing,vandalism,assault",0.35,Yes,2,113,Adult,Unknown,Low,Under Investigation,Forensic samples,Chennai West,Media Report,0,0.968,route_703,seg_6569,0.656,Reported suspicious activity; law enforcement notified.
1a7eb7e7-0e89-4706-8688-5216b1609c6d,assault,2023-04-05 10:00:27,Royapettah Main St,13.10616,80.291943,seg_2119,Good,Residential,300,"vandalism,arson",0.48,No,0,113,Adult,Female,Critical,Open,Partial evidence,Chennai North,Anonymous Tip,1,0.532,route_419,seg_7004;seg_4033;seg_8203;seg_2758,0.271,Report indicates violent altercation; details under review.
d2469e52-18d3-4f3e-9964-15d9d15a23e1,burglary,2023-04-04 18:56:33,Adyar Bridge Rd,12.990691,80.345187,seg_9854,Dark,Coastal road,318,"fraud,assault,eve_teasing",3.22,No,1,115,Child,Unknown,Low,Closed - Unsolved,Partial evidence,Chennai Central,Anonymous Tip,2,0.413,route_200,seg_8900,0.41,Report indicates violent altercation; details under review.
44343ade-19cc-47c0-94ee-e3c5b7f7db79,burglary,2023-04-02 21:58:04,Royapettah Main St,13.069348,80.202465,seg_4963,Poor,Underpass,277,"eve_teasing,assault",0.11,Yes,0,115,Child,Female,Medium,Open,Digital trace,Chennai North,Media Report,5,0.82,route_269,seg_7397,1.31,Reported incident matching category; under local jurisdiction.
15c18655-5e2f-4a74-8da4-a8a6d502b43f,assault,2023-04-01 15:13:26,Alwarpet Lane,13.103704,80.342168,seg_6246,Good,Main road,278,"theft,vandalism",1.4,No,1,106,Mixed,Mixed,Medium,Open,Forensic samples,Chennai East,Anonymous Tip,2,0.532,route_778,seg_6549;seg_2840;seg_8847;seg_1656,0.209,Allegation received; case forwarded to investigating officer.
2af01480-e3be-4b5f-bc95-7a3236cc12fb,assault,2023-03-30 05:27:36,Alwarpet Lane,13.0587,80.200863,seg_9084,Good,Main road,320,theft,1.32,No,1,120,Child,Unknown,Low,Closed - Arrest,Witness statements,Chennai East,NGO Report,9,0.387,route_843,seg_1801;seg_4028,0.222,Report indicates violent altercation; details under review.
661af3a6-689b-4264-b1a1-4d0b72904a58,assault,2023-03-25 07:03:53,Kodambakkam Road,13.12541,80.255738,seg_5958,Good,Coastal road,298,assault,0.88,Yes,0,109,Adult,Female,High,Under Investigation,CCTV footage,Chennai West,Media Report,2,0.601,route_394,seg_8921;seg_9579;seg_6084,1.163,Victim(s) reported; case under preliminary investigation.
8b408f64-2263-4bcf-8aac-925906a2d149,assault,2023-03-20 20:09:53,Marina Promenade,12.959377,80.251662,seg_7244,Poor,Market street,320,"assault,vandalism,robbery",0.71,Yes,1,105,Adult,Mixed,Low,Closed - Arrest,No evidence,Chennai South,Citizen App,4,0.579,route_924,seg_8586;seg_1944,0.844,Reported suspicious activity; law enforcement notified.
be984fda-bef7-4bb1-9c94-29a595055d87,robbery,2023-03-13 14:37:37,Alwarpet Lane,13.018223,80.28462,seg_9604,Moderate,Main road,286,"arson,vandalism",1.96,No,1,108,Child,Unknown,Low,Open,Witness statements,Chennai North,Anonymous Tip,11,0.29,route_415,seg_9505;seg_5558;seg_6150;seg_2629,0.521,Victim(s) reported; case under preliminary investigation.
9a3b295e-2150-41dc-9954-213fde8ee203,child_abuse,2023-03-08 17:43:59,Mount Road,13.143811,80.270502,seg_6460,Good,Coastal road,223,"theft,eve_teasing",0.34,Yes,0,110,Child,Female,Medium,Under Investigation,Digital trace,Chennai West,Media Report,0,0.486,route_665,seg_6153,0.379,Reported incident matching category; under local jurisdiction.
84969fb6-e7b7-4500-a055-da0668aea685,theft,2023-03-06 19:17:43,Kamarajar Salai,13.037503,80.242913,seg_3655,Moderate,Residential,377,vandalism,2.12,No,2,120,Adult,Male,Medium,Closed - Arrest,Witness statements,Chennai North,Citizen App,0,0.628,route_568,seg_9955;seg_2179;seg_6582;seg_4036,1.024,Allegation received; case forwarded to investigating officer.
84f54df2-3755-4e31-8476-25b72b3b8123,eve_teasing,2023-02-27 17:39:19,Velachery Bypass,12.968188,80.276556,seg_1911,Moderate,Market street,287,robbery,0.15,No,1,107,Adult,Unknown,Medium,Under Investigation,CCTV footage,Chennai West,NGO Report,0,0.838,route_963,seg_2196;seg_1742,0.636,Reported incident matching category; under local jurisdiction.
8515fdb1-630a-4645-89d8-64b5f8de663f,burglary,2023-02-27 15:05:48,T. Nagar Main Rd,12.950417,80.282131,seg_1732,Moderate,Underpass,264,"fraud,vandalism,robbery",1.46,No,1,105,Child,Unknown,Medium,Closed - Arrest,Partial evidence,Chennai South,Citizen App,8,0.535,route_851,seg_8371;seg_8357;seg_3440;seg_6328,0.134,Allegation received; case forwarded to investigating officer.
1ac957c2-d4b9-4021-a5ab-3c725d8a0a1c,robbery,2023-02-18 17:30:39,Choolaimedu Alley,12.966523,80.264343,seg_3498,Poor,Residential,361,arson,0.55,Yes,0,105,Adult,Mixed,Critical,Open,No evidence,Chennai South,Hospital,11,0.367,route_305,seg_4091;seg_3436,0.344,Victim(s) reported; case under preliminary investigation.
66c321cd-0fa2-4ead-afed-c3b2eaa4f014,eve_teasing,2023-02-06 07:16:52,Mount Road,13.01915,80.301444,seg_3435,Poor,Market street,268,"fraud,vandalism,robbery",0.25,No,5,113,Adult,Male,Medium,Open,No evidence,Chennai West,Citizen App,1,0.848,route_969,seg_6253;seg_4946;seg_6421;seg_5557,0.076,Victim(s) reported; case under preliminary investigation.
c5babc8c-ce81-45e3-8d28-00b3dd174f8f,eve_teasing,2023-01-28 06:24:25,Kodambakkam Road,12.992141,80.224187,seg_7732,Good,Underpass,273,arson,2.44,Yes,1,112,Adult,Female,Medium,Open,Partial evidence,Chennai South,Police Report,2,0.749,route_464,seg_9464;seg_7642,0.899,Allegation received; case forwarded to investigating officer.
a2bf5359-fe43-46b5-a30f-75263392729f,femicide,2023-01-27 06:33:39,T. Nagar Main Rd,13.081517,80.298489,seg_5099,Dark,Market street,352,theft,0.3,Yes,2,112,Child,Female,High,Closed - Unsolved,No evidence,Chennai Central,NGO Report,12,0.072,route_764,seg_5001;seg_9631;seg_5383,0.478,Allegation received; case forwarded to investigating officer.
14e59083-7c8c-4d6b-9572-c894c6b399ac,assault,2023-01-23 05:32:40,Kamarajar Salai,13.026663,80.205659,seg_7112,Dark,Alley,280,theft,2.45,No,2,115,Mixed,Female,Low,Open,Digital trace,Chennai South,Citizen App,11,0.153,route_552,seg_3112;seg_2682;seg_7284,0.755,Report indicates violent altercation; details under review.
11359a6b-adb8-4b18-9222-7eb26557398f,robbery,2023-01-19 19:40:28,Marina Promenade,13.140301,80.30059,seg_3224,Dark,Main road,261,eve_teasing,0.86,No,1,111,Mixed,Mixed,High,Cold Case,Partial evidence,Chennai North,Anonymous Tip,5,0.343,route_586,seg_8159;seg_4823;seg_4662;seg_5244,0.174,Reported incident matching category; under local jurisdiction.
6f591ff9-c47a-48b5-917b-df46abfc8194,eve_teasing,2023-01-19 15:28:22,Choolaimedu Alley,13.039655,80.254306,seg_2786,Moderate,Main road,289,eve_teasing,1.3,Yes,1,114,Mixed,Mixed,Medium,Pending Forensics,CCTV footage,Chennai West,Hospital,6,0.73,route_902,seg_9032,1.069,Reported suspicious activity; law enforcement notified.
4faa8f6c-b930-4102-808a-c1c1929d6e73,theft,2023-01-12 06:44:14,Royapettah Main St,12.985927,80.207871,seg_6545,Moderate,Highway,249,robbery,0.13,No,1,105,Child,Female,Low,Open,No evidence,Chennai Central,Anonymous Tip,9,0.653,route_376,seg_2468;seg_8596;seg_7260;seg_5509,0.949,Reported suspicious activity; law enforcement notified.
7d53a19b-d4f2-469c-a8c7-ed555cbff9d3,rape,2023-01-11 20:04:58,Alwarpet Lane,13.05017,80.253473,seg_3258,Poor,Coastal road,285,"arson,vandalism",0.85,No,1,107,Adult,Female,Medium,Open,Partial evidence,Chennai Central,Police Report,1,0.267,route_710,seg_1843;seg_9856,0.496,Victim(s) reported; case under preliminary investigation.
5208ad26-8213-4c52-95a1-312b7b2543ea,robbery,2023-01-11 07:16:19,Kamarajar Salai,13.083892,80.284595,seg_8619,Moderate,Coastal road,332,"robbery,fraud,arson",2.16,No,0,105,Mixed,Male,High,Open,Forensic samples,Chennai North,Media Report,0,0.48,route_519,seg_7498;seg_4249;seg_2245;seg_4978,0.153,Report indicates violent altercation; details under review.
6497c95d-af46-4364-9f6a-5b3bfde2157e,burglary,2023-01-08 03:13:25,Besant Nagar Rd,12.974835,80.299887,seg_7834,Good,Main road,373,"assault,arson",2.61,No,1,118,Adult,Male,High,Under Investigation,CCTV footage,Chennai East,Anonymous Tip,5,0.5,route_795,seg_8144;seg_5225;seg_8799;seg_2959,0.56,Allegation received; case forwarded to investigating officer.
befdd99f-6e9c-4e95-b351-eebbc72140b5,scam,2023-01-06 16:10:48,Velachery Bypass,12.956347,80.26133,seg_3218,Poor,Residential,271,"assault,eve_teasing,robbery",0.05,No,1,107,Child,Mixed,Critical,Under Investigation,No evidence,Chennai West,Police Report,10,0.462,route_877,seg_6697;seg_2943,0.268,Allegation received; case forwarded to investigating officer.
6a54227c-5893-4845-881c-84f04e22200b,rape,2023-01-06 04:25:26,Anna Salai,13.086873,80.342777,seg_7378,Moderate,Market street,267,"burglary,robbery",0.74,No,3,105,Adult,Female,Medium,Closed - Arrest,Witness statements,Chennai South,Hospital,11,0.197,route_404,seg_3173;seg_5800;seg_2061,1.342,Victim(s) reported; case under preliminary investigation.
eef8d9ce-dfe4-440a-88dc-e73b7c7fea8e,burglary,2023-01-05 05:27:06,Anna Salai,13.124564,80.310376,seg_3262,Moderate,Alley,353,"arson,eve_teasing",0.96,No,5,108,Child,Unknown,Low,Open,Partial evidence,Chennai Central,Media Report,5,0.753,route_892,seg_8932;seg_4150;seg_5038,0.419,Report indicates violent altercation; details under review.
628a3c87-cbdb-49dc-b4db-52d0a6a46d2b,scam,2023-01-03 03:15:58,Marina Promenade,13.131645,80.349511,seg_1745,Good,Residential,308,arson,1.28,No,0,111,Child,Mixed,Low,Closed - Unsolved,CCTV footage,Chennai East,Citizen App,4,0.645,route_373,seg_6557;seg_8669;seg_3161;seg_2468,0.476,Allegation received; case forwarded to investigating officer.
62cddcab-117a-4ec4-afdb-cc31125620c4,scam,2022-12-27 02:15:23,Mount Road,13.050446,80.241373,seg_9529,Dark,Underpass,396,"burglary,fraud",1.09,No,3,109,Child,Male,High,Under Investigation,Forensic samples,Chennai North,Anonymous Tip,1,0.531,route_278,seg_2534;seg_3705,0.863,Reported incident matching category; under local jurisdiction.
01bd9fcc-153c-4e9a-a742-3646528ace5f,assault,2022-12-16 19:13:30,Nungambakkam High Road,13.073827,80.254836,seg_2097,Moderate,Underpass,397,"arson,theft",0.5,No,0,114,Child,Female,Medium,Closed - Arrest,Digital trace,Chennai East,Anonymous Tip,3,0.598,route_971,seg_6250;seg_6778,1.347,Allegation received; case forwarded to investigating officer.
a79e1667-7ef0-4586-ae5e-5adc616b0081,theft,2022-12-13 10:17:46,Mount Road,13.131878,80.245329,seg_2911,Good,Main road,248,"eve_teasing,robbery,vandalism",0.91,No,0,106,Child,Male,Low,Closed - Unsolved,Witness statements,Chennai West,Hospital,5,0.659,route_886,seg_3531;seg_7797;seg_2622;seg_9017,0.923,Report indicates violent altercation; details under review.
78457d0b-b833-4461-a449-d8bb299e01da,robbery,2022-12-09 02:50:49,Perambur High St,12.992123,80.249527,seg_3217,Good,Main road,375,"burglary,arson,robbery",0.31,No,1,109,Child,Unknown,Low,Under Investigation,CCTV footage,Chennai Central,Anonymous Tip,3,0.66,route_404,seg_9810,0.688,Reported incident matching category; under local jurisdiction.
30ef0d00-534b-4d75-bccd-bdf4b21f1fed,burglary,2022-12-06 07:27:11,Adyar Bridge Rd,13.03265,80.228137,seg_9167,Moderate,Residential,375,vandalism,1.54,No,0,116,Mixed,Female,High,Under Investigation,Digital trace,Chennai West,Police Report,0,0.67,route_845,seg_3594;seg_6091,0.826,Allegation received; case forwarded to investigating officer.
a90db9e9-6a2b-45b2-9583-aca39cd8f014,assault,2022-12-05 10:43:53,Adyar Bridge Rd,12.986346,80.239023,seg_4467,Moderate,Alley,382,assault,1.56,Yes,3,115,Child,Unknown,Low,Open,CCTV footage,Chennai East,Police Report,5,0.642,route_429,seg_1659,1.131,Victim(s) reported; case under preliminary investigation.
0ff559da-b837-409f-8e36-44bca1aab499,assault,2022-11-29 02:27:13,Marina Promenade,12.957196,80.22653,seg_5965,Poor,Market street,252,"eve_teasing,fraud",0.1,Yes,1,105,Child,Unknown,Medium,Open,Digital trace,Chennai West,Anonymous Tip,8,0.617,route_901,seg_8797;seg_3560;seg_9301;seg_1913,0.587,Reported suspicious activity; law enforcement notified.
43a5e5e2-8f26-4ec5-8db1-cc725a325d74,assault,2022-11-28 01:30:33,Anna Salai,13.063882,80.295795,seg_9587,Poor,Alley,318,arson,0.57,No,0,105,Adult,Unknown,Medium,Pending Forensics,Partial evidence,Chennai North,NGO Report,8,0.376,route_747,seg_1917,0.67,Allegation received; case forwarded to investigating officer.
d1674c21-58a0-41f8-81a1-1bc36f259ae9,assault,2022-11-26 08:48:47,Besant Nagar Rd,12.994019,80.298694,seg_7045,Good,Coastal road,348,"burglary,theft,assault",3.75,No,1,110,Mixed,Unknown,Critical,Open,Partial evidence,Chennai East,Citizen App,4,0.305,route_297,seg_7366;seg_3177;seg_6440,0.263,Report indicates violent altercation; details under review.
fa084ad4-3c8e-4b52-9f7c-9a8210163635,assault,2022-11-24 01:15:26,Kodambakkam Road,13.087798,80.236615,seg_9577,Moderate,Underpass,230,"robbery,fraud,vandalism",1.62,Yes,0,114,Adult,Female,Medium,Closed - Arrest,CCTV footage,Chennai West,Media Report,11,0.445,route_280,seg_5947;seg_7922;seg_7565,0.034,Report indicates violent altercation; details under review.
daedcdee-6547-447a-8cfb-1ce4384654b4,theft,2022-11-20 01:27:48,Choolaimedu Alley,12.951594,80.230101,seg_5979,Poor,Highway,363,fraud,1.79,Yes,0,112,Child,Female,Medium,Under Investigation,Witness statements,Chennai South,Police Report,6,0.529,route_224,seg_9872;seg_6675,0.954,Reported incident matching category; under local jurisdiction.
37307dab-c84b-4f8a-9b50-b08b3eb7b821,burglary,2022-11-11 17:50:59,Besant Nagar Rd,12.953102,80.218118,seg_8698,Poor,Highway,252,"robbery,eve_teasing",0.3,Yes,0,115,Child,Male,Medium,Pending Forensics,Witness statements,Chennai East,Media Report,6,0.725,route_632,seg_3088;seg_7591;seg_4955,1.068,Reported incident matching category; under local jurisdiction.
9c332952-982f-4f73-bc00-f5ea70618ba2,robbery,2022-10-24 17:31:20,Kodambakkam Road,13.143545,80.23021,seg_8883,Good,Coastal road,246,"assault,arson",1.61,No,0,106,Adult,Unknown,Medium,Under Investigation,Digital trace,Chennai West,Citizen App,12,0.363,route_693,seg_7249,0.641,Reported incident matching category; under local jurisdiction.
4c41e9cc-9f5e-45d0-bab2-d23dbcd63de6,theft,2022-10-12 01:07:22,Kodambakkam Road,13.110252,80.267215,seg_9166,Moderate,Coastal road,365,vandalism,2.03,Yes,1,120,Mixed,Male,Low,Under Investigation,Partial evidence,Chennai East,Police Report,1,0.75,route_818,seg_9328;seg_4389;seg_8474,1.426,Report indicates violent altercation; details under review.
ed24bbcd-55ac-4a78-813a-d162c36fcd09,eve_teasing,2022-10-10 09:10:47,Triplicane Back Street,13.147943,80.319513,seg_9195,Moderate,Main road,295,"theft,vandalism,fraud",0.41,No,3,105,Adult,Female,Medium,Pending Forensics,CCTV footage,Chennai North,Anonymous Tip,10,0.678,route_616,seg_7313;seg_2152;seg_7833;seg_5260,1.325,Allegation received; case forwarded to investigating officer.
bffcbcab-02c6-48ed-b78d-e6b1b7bc9c1a,assault,2022-10-07 11:40:14,Mount Road,13.009471,80.288279,seg_6003,Moderate,Underpass,262,"burglary,assault,theft",0.13,Yes,5,117,Adult,Female,Medium,Open,CCTV footage,Chennai South,Citizen App,2,0.872,route_765,seg_3564,0.004,Reported suspicious activity; law enforcement notified.
16d5d928-a255-4338-bb50-85988c170840,robbery,2022-10-01 14:09:35,Nungambakkam High Road,12.956673,80.254729,seg_2476,Dark,Main road,323,vandalism,1.07,Yes,1,113,Adult,Female,High,Closed - Unsolved,Forensic samples,Chennai East,Media Report,4,0.406,route_368,seg_8894;seg_5835;seg_6549,1.206,Reported suspicious activity; law enforcement notified.
bdb36fae-083c-41a2-a794-aba0b85bfb61,theft,2022-09-25 19:26:23,Kodambakkam Road,12.996868,80.23259,seg_1924,Good,Market street,345,"assault,eve_teasing,fraud",1.65,No,0,119,Mixed,Mixed,Medium,Closed - Arrest,Forensic samples,Chennai South,NGO Report,2,0.671,route_876,seg_7775;seg_5923,0.413,Allegation received; case forwarded to investigating officer.
6f2602b9-5042-43d1-9465-b6e9bcb30cc9,assault,2022-08-25 13:21:10,Adyar Bridge Rd,13.070079,80.222388,seg_3787,Dark,Market street,337,arson,0.48,Yes,2,105,Child,Unknown,High,Under Investigation,Witness statements,Chennai South,Citizen App,12,0.381,route_472,seg_9096;seg_7259;seg_3133,0.647,Victim(s) reported; case under preliminary investigation.
f718b545-cf7e-4f7b-9265-c5e10f19638f,rape,2022-08-17 23:32:04,Adyar Bridge Rd,13.144107,80.33646,seg_8359,Moderate,Alley,287,"robbery,arson",1.52,Yes,0,109,Mixed,Female,Medium,Open,Witness statements,Chennai Central,Anonymous Tip,11,0.191,route_736,seg_8046;seg_3378,0.984,Allegation received; case forwarded to investigating officer.
01292c4c-1605-4948-8b50-c6dc3e5c5ea6,robbery,2022-08-13 12:00:02,Alwarpet Lane,13.127742,80.285706,seg_7129,Good,Highway,265,"fraud,theft",0.8,Yes,2,107,Child,Unknown,Medium,Open,CCTV footage,Chennai West,Media Report,9,0.616,route_544,seg_8391;seg_8660;seg_8086;seg_7700,0.551,Reported suspicious activity; law enforcement notified.
35c6a26c-bdda-42f3-91a3-8bd5ae49be56,robbery,2022-08-12 17:17:07,Kodambakkam Road,13.070915,80.286691,seg_4878,Poor,Coastal road,264,"burglary,arson",0.1,Yes,4,108,Mixed,Mixed,Low,Open,No evidence,Chennai Central,Police Report,9,0.599,route_693,seg_3327,1.095,Allegation received; case forwarded to investigating officer.
488e5832-5fc4-4fdf-a29d-8c914adf2551,theft,2022-08-12 12:34:45,Marina Promenade,13.024337,80.30521,seg_2208,Moderate,Residential,296,"eve_teasing,vandalism",0.33,No,0,117,Adult,Mixed,Low,Open,CCTV footage,Chennai East,Hospital,2,0.731,route_983,seg_8696;seg_3295,1.122,Report indicates violent altercation; details under review.
41bdf5f9-ee44-4fc7-aa76-35c59c60f3d0,burglary,2022-08-10 06:30:36,Nungambakkam High Road,13.085407,80.339866,seg_8858,Moderate,Underpass,200,"vandalism,robbery,theft",1.78,No,2,106,Mixed,Male,Medium,Closed - Arrest,Digital trace,Chennai North,Anonymous Tip,6,0.585,route_919,seg_5001;seg_9652;seg_1693,0.911,Victim(s) reported; case under preliminary investigation.
34457018-7f4a-4817-872d-9b032634069b,scam,2022-08-09 18:19:42,Kamarajar Salai,13.141555,80.337549,seg_3694,Good,Main road,217,"burglary,fraud,theft",0.05,Yes,1,111,Adult,Unknown,Medium,Open,Digital trace,Chennai Central,NGO Report,3,0.905,route_310,seg_4905;seg_6583;seg_1891;seg_6465,0.78,Victim(s) reported; case under preliminary investigation.
28ccc6e8-236e-4ece-99ad-5de0f07904ea,eve_teasing,2022-07-25 05:54:40,Perambur High St,13.116131,80.215737,seg_2928,Good,Underpass,248,"eve_teasing,robbery",0.53,No,1,113,Mixed,Female,High,Closed - Unsolved,Witness statements,Chennai Central,Anonymous Tip,6,0.597,route_502,seg_1645;seg_9980,0.745,Victim(s) reported; case under preliminary investigation.
2bcf4d49-e55c-47d6-83f6-181be4078938,burglary,2022-07-20 00:01:22,Choolaimedu Alley,13.127828,80.217541,seg_6681,Moderate,Coastal road,326,"assault,arson",2.18,No,0,119,Mixed,Female,Medium,Under Investigation,Partial evidence,Chennai South,Media Report,10,0.438,route_547,seg_3148;seg_5806;seg_7395;seg_7829,1.25,Report indicates violent altercation; details under review.
94920278-abeb-4396-9ab1-57483baacd53,assault,2022-06-30 09:59:32,Besant Nagar Rd,13.0911,80.293281,seg_2285,Good,Highway,340,"fraud,assault,theft",0.6,Yes,5,113,Adult,Mixed,Medium,Open,Forensic samples,Chennai South,Police Report,3,0.811,route_915,seg_8434;seg_2871;seg_1348;seg_9174,1.254,Report indicates violent altercation; details under review.
5dd79d4a-a6ff-4ae8-8048-cb8c59d56f4a,burglary,2022-06-25 03:48:29,Besant Nagar Rd,13.084596,80.220877,seg_4965,Good,Main road,330,eve_teasing,0.51,Yes,1,110,Child,Male,Medium,Under Investigation,Partial evidence,Chennai West,Media Report,8,0.802,route_908,seg_9907;seg_1602;seg_6890;seg_9796,0.891,Reported incident matching category; under local jurisdiction.
71c4f23f-53c0-4ab4-9da6-0c0c9a104838,robbery,2022-06-19 01:44:58,Marina Promenade,12.991427,80.317308,seg_3126,Good,Market street,345,eve_teasing,1.01,No,2,105,Mixed,Mixed,Low,Open,Digital trace,Chennai Central,Citizen App,1,0.582,route_826,seg_8547;seg_7893;seg_6386,0.812,Reported suspicious activity; law enforcement notified.
064c01c5-2d04-4a0d-8c1c-7718cf74d550,arson,2022-06-04 12:53:44,Perambur High St,12.970047,80.279017,seg_1193,Moderate,Coastal road,307,"robbery,burglary,fraud",0.78,No,0,111,Adult,Male,Low,Closed - Arrest,Forensic samples,Chennai South,Anonymous Tip,9,0.484,route_213,seg_2742,0.814,Report indicates violent altercation; details under review.
dd4e3180-4523-484e-982d-c18f91f7c65e,robbery,2022-05-30 23:43:52,Anna Salai,13.130489,80.224696,seg_7396,Good,Alley,268,robbery,0.09,No,1,107,Child,Unknown,Low,Open,CCTV footage,Chennai East,Anonymous Tip,8,0.498,route_262,seg_1936;seg_1821;seg_8811,0.754,Allegation received; case forwarded to investigating officer.
66755622-1101-4198-96b2-cced66a740b7,burglary,2022-05-30 16:11:41,Marina Promenade,13.031807,80.292953,seg_3113,Moderate,Main road,213,robbery,0.65,No,1,105,Child,Mixed,Low,Under Investigation,No evidence,Chennai Central,Anonymous Tip,0,0.79,route_835,seg_5011,1.05,Allegation received; case forwarded to investigating officer.
539bbd53-632e-4e87-bf1c-056ab409ce0e,homicide,2022-05-30 07:02:33,Kamarajar Salai,13.068107,80.235786,seg_9977,Good,Residential,309,"robbery,fraud",1.69,No,0,120,Adult,Unknown,High,Under Investigation,Forensic samples,Chennai East,Anonymous Tip,3,0.116,route_377,seg_8972,0.171,Allegation received; case forwarded to investigating officer.
7eb4218c-11e3-4813-95cf-3ca730ac31ad,scam,2022-05-29 18:14:45,Perambur High St,13.072793,80.278151,seg_1941,Dark,Alley,352,arson,0.47,No,1,108,Child,Male,Low,Closed - Arrest,Partial evidence,Chennai Central,Citizen App,0,0.672,route_813,seg_3776;seg_1590,0.54,Reported incident matching category; under local jurisdiction.
1b42fcf5-acd3-4593-8a61-8d482a74921a,eve_teasing,2022-05-28 19:50:16,Triplicane Back Street,12.965953,80.316192,seg_1771,Good,Alley,321,robbery,0.68,No,1,118,Mixed,Male,High,Cold Case,CCTV footage,Chennai North,Citizen App,0,0.692,route_210,seg_2722;seg_6289,1.292,Reported suspicious activity; law enforcement notified.
81dd2946-2516-468a-986e-2f0f7d7bcb79,scam,2022-05-21 11:10:07,Royapettah Main St,13.051322,80.294286,seg_7806,Moderate,Residential,299,burglary,0.23,No,1,115,Mixed,Female,Low,Under Investigation,Partial evidence,Chennai South,Citizen App,8,0.68,route_534,seg_2083;seg_6081;seg_8167;seg_4909,0.087,Reported incident matching category; under local jurisdiction.
82457005-c495-41a4-87ba-86771c830df5,homicide,2022-05-14 02:54:30,Mount Road,13.146766,80.205888,seg_9456,Poor,Coastal road,230,"burglary,theft,eve_teasing",0.24,No,0,108,Child,Unknown,High,Closed - Arrest,Forensic samples,Chennai West,Citizen App,6,0.058,route_501,seg_9470,1.356,Reported suspicious activity; law enforcement notified.
873d5007-01a8-4824-bbdb-0d0294e04812,theft,2022-05-06 18:15:45,Kamarajar Salai,13.051089,80.345003,seg_6781,Good,Market street,235,eve_teasing,0.05,Yes,1,110,Mixed,Unknown,Low,Open,CCTV footage,Chennai West,Citizen App,4,0.854,route_944,seg_7606;seg_6995;seg_1741,0.601,Allegation received; case forwarded to investigating officer.
